




























### 2025-11-21

- 23:36:28 | Access | ALLOWED - LOW RISK | /home/emhar/nexly-rn/.claude/templates/ui-ux.md | Write | 74807b84-e504-4a14-ac47-70f926a79fac | 0 | none | 0.56ms | 0
- 19:19:33 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/src/adapters | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 0.25ms | 0
- 19:19:33 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/src/services | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 0.29ms | 0
- 19:19:33 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/src/lib | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 0.41ms | - - 19:19:28 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/src/stores | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 101.26ms | 0
- 19:19:24 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/src -type d -maxdepth 2 | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 0.29ms | 0
- 19:19:23 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly/src | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 0.27ms | 0
- 19:19:18 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly | Bash | 15d5d243-1bc6-4b6a-92d7-97c34b2f5939 | 0 | none | 127.45ms | 0
- 19:12:12 | Access | ALLOWED - LOW RISK | wc -l /home/emhar/nexly/.claude/docs/specs/design-specs.md | Bash | 64c2655b-1376-40e2-9bdf-29136f56a98c | 0 | none | 0.25ms | 0
- 19:11:51 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/design-specs.md | Write | 64c2655b-1376-40e2-9bdf-29136f56a98c | 0 | none | 0.52ms | 0
- 19:10:36 | Access | ALLOWED - LOW RISK | wc -l /home/emhar/nexly/.claude/docs/specs/design-specs.md | Bash | 64c2655b-1376-40e2-9bdf-29136f56a98c | 0 | none | 0.27ms | 0
- 19:07:42 | Access | ALLOWED - LOW RISK | wc -l /home/emhar/nexly/.claude/docs/specs/design-specs.md | Bash | 2df2d98a-57d7-41bb-85b1-690d59ab7856 | 0 | none | 0.28ms | 0
- 19:00:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/design-specs.md | Edit | a4bd722c-109d-49fc-99cb-adf9d31e8364 | 0 | none | 0.61ms | 0
- 18:56:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/design-specs.md | Edit | a4bd722c-109d-49fc-99cb-adf9d31e8364 | 0 | none | 0.5ms | 0
- 18:53:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/design-specs.md | Edit | a4bd722c-109d-49fc-99cb-adf9d31e8364 | 0 | none | 0.53ms | 0
- 18:45:28 | Access | ALLOWED - LOW RISK | wc -l /home/emhar/nexly/.claude/docs/specs/design-specs.md | Bash | a4bd722c-109d-49fc-99cb-adf9d31e8364 | 0 | none | 0.33ms | 0
- 18:45:06 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/design-specs.md | Write | a4bd722c-109d-49fc-99cb-adf9d31e8364 | 0 | none | 0.61ms | 0
- 18:09:59 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/testing-specs.md | Write | 4ad2b54a-1c97-41e6-a305-5ac748db49c4 | 0 | none | 0.48ms | 0-- 18:06:45 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/security-specs.md | Write | d31b2d40-ec11-467d-b3a7-e75291e96d83 | 0 | none | 0.52ms | 0
- 18:05:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/api-specs.md | Write | 4504516a-ced3-4adc-969b-123bf83f414c | 0 | none | 0.47ms | 0
- 18:00:51 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/ai-model-specs.md | Write | 32f4bdad-2f80-451a-ab94-e31d3006ab3a | 0 | none | 0.35ms | 0
- 02:29:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.2ms | 0
- 02:29:40 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.16ms | 0
- 02:29:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.16ms | 0
- 02:29:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.19ms | 0
- 02:28:52 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.18ms | 0
- 02:28:24 | Access | ALLO- 02:28:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.15ms | 0
- 02:28:03 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a- 02:27:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.15ms | 0
- 02:27:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.17ms | 0
- 02:27:22 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.2ms | 0
- 02:27:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.17ms | 0
- 02:27:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.14ms | 0
- 02:24:15 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/database-architecture.md | Edit | 130e1eba-8d4f-4c59-8f24-9139f87e04a5 | 0 | none | 0.17ms | 0
- 02:21:26 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.22ms | 0
- 02:21:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.24ms | 0
- 02:20:55 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.16ms | 0
- 02:20:38 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.21ms | 0
- 02:20:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.2ms | 0
- 02:20:04 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.19ms | 0
- 02:19:57 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.15ms | 0
- 02:19:45 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.2ms | 0
- 02:19:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.16ms | 0
- 02:19:19 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.14ms | 0
- 02:19:13 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.18ms | 0
- 02:18:52 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.13ms | 0
- 02:18:34 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.14ms | 0
- 02:18:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.15ms | 0
- 02:18:04 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/tech-specs.md | Edit | 6cab8a21-a0ec-4466-9609-e7c1a6fded65 | 0 | none | 0.14m- 02:1- 02:11:21 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly/.claude/docs/specs/ | Bash | 213cf1b9-7da7-47ef-93f0-bad742c65ec2 | 0 | none | 0.15ms | 0
- 02:05:02 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.18ms | 0
- 02:04:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.19ms | 0
- 02:04:18 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.39ms | - - 02:03:52 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.19ms | 0
- 02:03:42 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.2ms | 0
- 02:03:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.16ms | 0
- 02:03:03 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.15ms | 0
- 02:02:43 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.2ms | 0
- 02:02:34 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.17ms | 0
- 02:02:18 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.14ms | 0
- 02:02:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.19ms | 0
- 02:01:56 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.13ms | 0
- 02:01:36 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.16ms | 0
- 02:01:28 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.14ms | 0
- 02:01:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.16ms | 0
- 02:00:54 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.17ms | 0
- 02:00:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.16ms | 0-- 02:00:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.17ms | 0
- 02:00:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/docs/specs/prd.md | Edit | 61ebf40d-d169-4359-a081-ddcf07525e86 | 0 | none | 0.18ms | 0
### 2025-10-07

- 02:23:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.24ms | 0
- 02:20:02 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-content.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 02:19:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.17ms | 0
- 02:19:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 02:16:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 02:16:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 02:15:20 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 02:04:17 | Access | ALLO- 02:04:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-toolbar.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.13ms | 0
- 02:04:08 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df- 02:00:18 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/minimal-style.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 01:43:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/edit-mode.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.31ms | 0
- 01:37:09 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/study-mode.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.16ms | 0
- 01:33:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/study-mode.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.3ms | 0
- 01:32:34 | Access | ALLOWED - LOW RISK | rm /home/emhar/nexly/prototype/v1/components/styles/study-mode.css && rm /home/emhar/nexly/protot... | Bash | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 01:30:51 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/prototype/v1/components/styles/ | Bash | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.38ms | 0
- 01:29:13 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/study-mode.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.26ms | 0
- 01:28:26 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/scripts/study-mode.js | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.21ms | 0
- 01:27:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/study-mode.css | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.15ms | 0
- 01:13:19 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/study-mode.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.48ms | 0
- 01:00:00 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/edit-mode.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.28ms | 0
### 2025-10-06

- 22:50:58 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-toolbar.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 22:50:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.7ms | 0
- 22:49:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/styles/dropdown.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.32ms | 0
- 22:49:34 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 22:19:37 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/styles/dropdown.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.26ms | 0
- 22:19:25 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/styles/dropdown.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 22:19:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/scripts/dropdown.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:19:02 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:18:49 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:18:41 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:18:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 22:18:19 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:15:50 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.58ms | - - 22:14:53 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.3ms | 0
- 22:14:40 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.28ms | 0
- 22:13:32 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.25ms | 0
- 22:13:22 | Access | ALLOWED - LOW RISK | grep -A3 "select-icon" /home/emhar/nexly/prototype/v1/classic-style.html | head -10 | Bash | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.29ms | 0
- 22:12:51 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.22ms | 0
- 22:11:28 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.28ms | 0
- 22:10:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.29ms | 0
- 22:09:36 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.23ms | 0
- 22:09:28 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.27ms | 0
- 22:08:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-toolbar.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.24ms | 0
- 22:06:35 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.3ms | 0
- 22:06:26 | Access- 22:06:26 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d- 22:05:02 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.24ms | 0-- 22:04:50 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/select.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.28ms | 0
- 22:04:42 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/scripts/select.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.47ms | 0
- 22:04:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.29ms | 0
- 22:04:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.27ms | 0
- 22:04:07 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.26ms | 0
- 22:03:58 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.35ms | 0
- 22:03:44 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.31ms | 0
- 22:03:28 | Access | ALLOWED - LOW RISK | grep -n "toolbar" /home/emhar/nexly/prototype/v1/classic-style.html | head -5 | Bash | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.4ms | 0
- 21:57:46 | Access | ALLO- 21:57:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/floating-headings.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.31ms | 0
- 20:49:38 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.47ms | 0
- 20:49:32 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df- 20:49:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.16ms | 0
- 20:48:59 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/scripts/floating-headings.js | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.17ms | 0
- 20:48:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/floating-headings.css | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 20:48:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/classic-style.html | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.16ms | 0
- 20:41:07 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/demos/dropdown-demo.html | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.16ms | 0
- 20:40:15 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/scripts/dropdown.js | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.33ms | 0
- 20:39:53 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/micro/styles/dropdown.css | Write | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.14ms | 0
- 20:20:05 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-header.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.19ms | 0
- 20:19:55 | Access | ALLOWED - LOW RISK | grep -A5 'id="noteTitle"' /home/emhar/nexly/prototype/v1/classic-style.html | Bash | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.18ms | 0
- 20:17:14 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/components/styles/editor-header.css | Edit | 01bbef10-3930-4ca7-82b6-93e195d04df7 | 0 | none | 0.17ms | 0
